,平台,作者,级别,发布链接
2398,广东生活网,唐良桥,省部级,http://gd.baodaocn.cn/ea57/b5c766051756.html
1534,广东网,程维格,省部级,http://gd.nezhucheng.cn/da63/ea5b13111357.html
1151,广东在线,王聪,省部级,http://gdzaixian.com.cn/9db4b/3d0f126742176.html
431,广东网,崔国玉,省部级,http://gd.nezhucheng.cn/da63/ea5b10526286.html
518,南海狮山,丁高洁,地市级,https://mp.weixin.qq.com/s/cqTL67qmAQLAs0RNyBAe7Q
1690,广州南沙政府网,彭浩然,地市级,https://mp.weixin.qq.com/s/b8a5AIh0X1G7Sn8lm3uMjw
574,翔安青年,陈志诚,行业,https://mp.weixin.qq.com/s/qHd0R2zsLhJXKkAvdOaj6A
1070,中国房产经济网,邓讷,中央级,http://baoguan-china.cn/house/202411200848424842.html
1272,大埔网,伍学铁,地市级,https://www.514200.com/thread-1353834-1-1.html
2239,中国报讯,刘芳,中央级,http://dacnnews.cn/ad663/33281358225.html
1936,陕西之窗,陈志诚,省部级,http://sxzcb.cn/af17/069215127505.html
1250,大洋网,覃春晖,地市级,https://mp.weixin.qq.com/s/28hzLUr2jHu6IBN_GvsLjw
1871,陕西视窗,陈志诚,省部级,http://www.sx126.net/news/202430460483.html
1293,投资厦门,王亚坤,地市级,https://mp.weixin.qq.com/s/79asJEON73eIKBtTdJku8A
1816,陕西之窗,陈志诚,省部级,http://sxzcb.cn/af17/069215128960.html
1709,海南日报网,邓讷,省部级,http://hainan.hzpol.top/87c/MTQ5NjYwODU=.html
1906,陕西之窗,陈志诚,省部级,http://sxzcb.cn/af17/069215128716.html
1951,陕西之窗,陈志诚,省部级,http://sxzcb.cn/af17/069215127101.html
546,深圳BIM促进会,"安琼
崔国玉",地市级,https://mp.weixin.qq.com/s/PrmRK6YkBDvKROD3sjhCPQ
1378,幕墙和门窗协会,王亚坤,行业,https://mp.weixin.qq.com/s/z2dUTOIlazgnIgTjGt4J7w
662,CBRRP带路共同体,赵琥珀,省部级,https://mp.weixin.qq.com/s/quU96Ziah5GZ4rxHmqVAHA
1745,广东在线,徐晓东,省部级,http://gdzaixian.com.cn/9db4b/3d0f120186024.html
2267,中国大观网,廖继红,中央级,http://cndaguan.cn/338/MTY2NTY3ODE=.html
1424,凤凰网,覃春晖,中央级,https://v.ifeng.com/c/8ZV2PnUujav
245,广电新兴产业园,沈芳霞,地市级,https://mp.weixin.qq.com/s/Jy0vswAuW3nzqA_Kqu1n4g
2661,中研网,邓讷,中央级,https://finance.chinairn.com/News/2024/09/09/163343785.html
2281,央广网,文承聪,中央级,https://www.cnr.cn/fj/yw/20241007/t20241007_526930715.shtml
1965,上海热线网(未知),陈志诚,省部级,http://lushanghai.cn/558/MTUxMjcwOTU=.html
299,广州市建筑业联合会,龙冬,行业,https://mp.weixin.qq.com/s/i_NC6vXrBDueA1KxVPUAQQ
1374,广州基建房产观察,覃春晖,行业,https://mp.weixin.qq.com/s/gywxGfS7Ul9GupOzDCMHWg
435,广东网,宋耀明,省部级,http://gd.nezhucheng.cn/da63/ea5b10541896.html
1481,广东新闻,沈芳霞,省部级,https://sdxw.iqilu.com/w/article/YS0yMS0xNTU3Mzg5Nw.html
1282,大平yuan远,伍学铁,地市级,https://mp.weixin.qq.com/s/7TrRiQnBOLztIpgRGc3ulQ
1950,上海热线网(未知),陈志诚,省部级,http://lushanghai.cn/558/MTUxMjcxMDA=.html
1329,广东工业园区,覃春晖,行业,https://mp.weixin.qq.com/s/mNNHUkI1xq0Gu-B581TijA
1800,上海热线网(未知),陈志诚,省部级,http://lushanghai.cn/558/MTUxMjg5NTU=.html
576,英雄三岛,文承聪,行业,https://mp.weixin.qq.com/s/wjr6snRjluXM96gIC2NkBA
656,马来西亚建筑通,赵琥珀,省部级,https://mp.weixin.qq.com/s/qB_4h5jSJ0LMdmadoiV6_w
1220,知识城洞幽烛微,姚瑞哲,地市级,https://mp.weixin.qq.com/s/fM69mdhuGfUIjyrRblrnvg
908,福建日报数字报,文承聪,省部级,https://fjrb.fjdaily.com/pc/con/202411/22/content_412700.html
1279,梅州电台新闻台,伍学铁,地市级,https://mp.weixin.qq.com/s/bG67kqWLva24QzWHJ4AeEg
2349,广东新闻网,马松涛,省部级,http://www.gdxinwen.net/html/202410/12461419.html
1574,广州数字科技集团 ,沈芳霞,地市级,https://mp.weixin.qq.com/s/jAa10MLnEAYw2W3VLK2xOA
532,南沙部落,马松涛,地市级,https://mp.weixin.qq.com/s/HJITkr09Hopaxvxl0Q22jw
2458,白云侨联,杨晓晖,地市级,https://mp.weixin.qq.com/s?__biz=MzUwOTU5NDc3Ng==&mid=2247525741&idx=1&sn=eeb168683e0fd6d2843508126348e3c2&chksm=f8677bfecde892b5a612f876d3931e3323b5a16d201d8e9e9798660f9f6419520935bcec67ab&scene=27
2537,石都视野,刘芳,地市级,https://mp.weixin.qq.com/s/XeTHEKCNImGhUhjbCMTC1g
1373,gz产业信息,覃春晖,行业,https://mp.weixin.qq.com/s/sUkBPPBdlR8DF6UU4ENqoQ
544," 深圳城市旧改资讯","宋耀明
安琼",地市级,https://mp.weixin.qq.com/s/um7ETLRZO5wXwauQgxKRrQ
747,中国建筑设计研究院,陈志诚,行业,https://mp.weixin.qq.com/s/UkW30cAKpMTyTCUbVxq83g
278,业翔民安,王亚坤、陈展红,地市级,https://mp.weixin.qq.com/s/o2CBdzdsRuZsI36PArhtTQ
398,广东省建筑安全协会,马松涛,省部级,https://mp.weixin.qq.com/s/dWn-6KGedYGrcpTCtRj0oA
1352,工程招投标最新动态,陈荣君,行业,https://mp.weixin.qq.com/s/lMJnA2ic4IS54ZWp8ttIRQ
1386,泉州商人,文承聪,行业,https://mp.weixin.qq.com/s/v-XP5L6ZZwgUxRx2owqPaA
2104,闪电新闻,魏曼曼,地市级,https://sdxw.iqilu.com/share/YS0yMS0xNTc2MTQ5OA==.html
1852,陕西新闻网,陈志诚,省部级,http://www.shanxicn.cn/news/2958.html
1281,客家平远,伍学铁,地市级,https://mp.weixin.qq.com/s/sAv-4CBZVpNydEtQ3y8yAA
572," 天鹏电源Tenpower",赵琥珀,行业,https://mp.weixin.qq.com/s/QUIoB82pqg_ZDJ3UVYCafw
575,英雄三岛,陈志诚,行业,https://mp.weixin.qq.com/s/WU_mXDmoDV3wOg9QiQsnWg
1630,华东民航,文承聪,行业,https://mp.weixin.qq.com/s/uD-WuvTPUu5TQbMyLVMQ5g
699,羊城纵览,丁高洁,地市级,https://mp.weixin.qq.com/s/C2tpHiVjyDhJPi9onf8sgQ
520,广州日报,马松涛,地市级,https://mp.weixin.qq.com/s/Lf0nURs04n2xH63USzujLw
287,湾区高楼迷,沈芳霞,行业,https://mp.weixin.qq.com/s/rBKE6bgxqOn1VzXiju3Tiw
1230,花都论坛,杨晓晖,地市级,https://mp.weixin.qq.com/s/aGjiCnh1pBAR0KwmTZZicw
538,增城区融媒体中心,马松涛,地市级,https://mp.weixin.qq.com/s/q9npH0PDX2ZPAvmVR6Bjog
2524,梅州v生活,廖继红,地市级,https://mp.weixin.qq.com/s/UJXYDspxx7B5hQdiLzEYtg
523,南沙遇见,马松涛,地市级,https://mp.weixin.qq.com/s/2-Vuzm7KolnpA-x8_-w_sA
1334,广州建筑装饰集团有限公司,陈荣君,行业,https://mp.weixin.qq.com/s/9jjAVltT4HLx9wC4dNRvkg
1029,厦门地铁,文承聪,行业,https://mp.weixin.qq.com/s/FNVLe7kKyRMZHVjzurJ0Dw
931,黄埔生活汇,覃春晖,地市级,https://mp.weixin.qq.com/s/eqrzCbF-2OHgIqFenfmSxg
619,中国民航报,姚瑞哲,省部级,https://mp.weixin.qq.com/s/hDOyztA13W2nwEpfuN5RYQ
1001,建成工程咨询股份有限公司,丁高洁,行业,https://mp.weixin.qq.com/s/HfQeWnbi_B8yxOiR1OxMlw
554,海口日报客户端,邓讷,地市级,https://mp.weixin.qq.com/s/Zatikfx-PQHnrkkHo7gL7Q
284,小乐说八卦,马松涛,行业,https://mp.weixin.qq.com/s/x9ccsPcHV3ZlBokC3U_kqw
405,广东文体广播,马松涛,省部级,https://mp.weixin.qq.com/s/W5FRw-kRAFSv5eSSZZStXA
2606,广州建筑工程监理有限公司,刘冠林,行业,https://mp.weixin.qq.com/s/6N_gxSxtHie5lY-l1Q8-hg
112,新华网,杨德晨、张美怡,中央级,http://gd.news.cn/20240316/95c740af7fd04d109d0f36fd030b76f2/c.html
669,新福建,陈志诚,省部级,https://www.fjdaily.com/app/content/2024-01/07/content_2281832.html
1398,业翔民安,文承聪,行业,https://mp.weixin.qq.com/s/GP0yO02Gjl7_8r21BLJJ2A
1223,青春白云,丁高洁,地市级,https://mp.weixin.qq.com/s?__biz=MzA3NzM4MDEyMg==&mid=2656974123&idx=2&sn=ba1ccb27c31ce573ac232da11d44902c&chksm=8518baa4195d5e9dfae1f5ac40da22487e0becc5e2a8fb98f49ee4827caeaf64f33215908ca0&scene=27
2303,百家号,丁俊峰,省部级,https://baijiahao.baidu.com/s?id=1810873572039662015&wfr=spider&for=pc&tn=68018901_55_oem_dg&ie=utf-8
1383,兆翔临港置业,王亚坤,行业,https://mp.weixin.qq.com/s/TxKFDRLojXL1jFtOYSm9FQ
1387,英雄三岛,文承聪,行业,https://mp.weixin.qq.com/s/3eKPBLJVhKMN2HvqzGCQbw
15,光明网,邓讷,中央级,https://travel.gmw.cn/2024-02/06/content_37135314.htm
2542,云浮发布,刘芳,地市级,https://mp.weixin.qq.com/s/gHZGasIaSgtqHa6RNr0Kxg
1333,广州市工程造价行业协会,丁高洁,行业,https://mp.weixin.qq.com/s/Ux5MyzcG7BRWerItVC4OSQ
844,广东热线,吕昊临,省部级,http://www.gdrxw.net/html/202412/11463429.html
1991,陕西视窗,陈志诚,省部级,http://www.sx126.net/news/202430460478.html
977,花样厦门,文承聪,地市级,https://mp.weixin.qq.com/s/PSNqn3CoDC7qOKvY-ACH8Q
285,中国电建城市院,马松涛,行业,https://mp.weixin.qq.com/s/Y7Y_xVAvrkRq_yeidaJT4A
2466,江门住建,丁俊峰,地市级,https://mp.weixin.qq.com/s/wllEvcCMb5L17K8-MbzxVg
1389,投资厦门,文承聪,行业,https://mp.weixin.qq.com/s/JwuMGD8M3eoAjwc5dY5rSw
1011,装配式建筑联盟,张泽钲,行业,https://mp.weixin.qq.com/s/mgDt8651ebIJrDMQz9hclg
1408,i看武夷,文承聪,行业,https://mp.weixin.qq.com/s/roY3O4gtuTSGv8StvDz5wg
292,湾区高楼迷,宋耀明,行业,https://mp.weixin.qq.com/s/lERkPttdNufl4fBDERsFfA
1217,白云视野,李杰,地市级,https://mp.weixin.qq.com/s/T4CNYccu5splt90g57gyYQ
524,佛山房产,丁高洁,地市级,https://mp.weixin.qq.com/s/yt1h3Ovr1o3lvr6OT9y92Q
1400,厦门城市圈,文承聪,行业,https://mp.weixin.qq.com/s/PcZHqAnPi9d2aaCTKCdE8w
1380,厦门航空新采购平台,王亚坤,行业,https://mp.weixin.qq.com/s/7pl0QfLD8Yh6WnFAcjT6cw
1284,这里是客家,伍学铁,地市级,https://mp.weixin.qq.com/s/ORMbpaL6CsLr4vP0J-BF7A
531,中国广州发布,马松涛,地市级,https://mp.weixin.qq.com/s/7l6U22XQkor3f3FZ84W8Tw
928,埔企通,丁高洁,地市级,https://mp.weixin.qq.com/s/ib4u8mumD3d_bLpILHyB2g
2467,知识城通,丁俊峰,地市级,https://mp.weixin.qq.com/s/biBWhRGB3fouVLo-KFSnpg
943,知识城发展,丁高洁,地市级,https://mp.weixin.qq.com/s/L0e3jVvuI1npyohE4tlBwA
1382,优尼华盛,王亚坤,行业,https://mp.weixin.qq.com/s/b0eUWNyup-LB7bFppLEbXw
139,广东省建筑节能协会,丁高洁,省部级,https://mp.weixin.qq.com/s/TxVRqAewnQaf1B06BgAC8A
1394,福建房网,文承聪,行业,https://mp.weixin.qq.com/s/JxiicQhEAknydkXeJjasgw
240,南沙全民文化体育综合体,马松涛,地市级,https://mp.weixin.qq.com/s/ydTyvPYt4LPGIFvWmed_uw
1235,客都1039电台,李杰,地市级,https://mp.weixin.qq.com/s/SyeN3GzKLRvqoYx6Qg2xZw
1222,青春白云,丁高洁,地市级,https://mp.weixin.qq.com/s/ggWdxAww7aC5eXN0eqPmNw
282,富力天海湾业主汇,马松涛,行业,https://mp.weixin.qq.com/s/qrDTTQTTqsYfQbNvE-K6Cg
1388,平安翔安,文承聪,行业,https://mp.weixin.qq.com/s/HRYVDTuSMJ3BiEVbmmEkHg
79,海口发布,邓讷,地市级,https://mp.weixin.qq.com/s/P1OtktrltgYGt5R99kQq3g
289,横琴潮,刘楚逸,行业,https://mp.weixin.qq.com/s/QdBsKiV7qPyfLDHsZ5zYGg
142,大洋网,沈芳霞,省部级,https://mp.weixin.qq.com/s/pp0bdiuyXOkMKaOoqBEL9Q
1283,梅州时空,伍学铁,地市级,https://mp.weixin.qq.com/s/5CADBk37PlnnxsIqTsGYuQ
1109,广东服务助手,杨晓晖,省部级,https://mp.weixin.qq.com/s/wZTNXi3ZmhvNmkwXNRoIHg
963,云浮妇联,刘芳,地市级,https://mp.weixin.qq.com/s/RFtxRQWF_z69CDmTxrweuQ
1585,广州日报新花城,白占宝,地市级,https://huacheng.gz-cmc.com/pages/2024/04/23/SF11871776f383ddcb72e8423f961da6.html?channel=weixin
72,文体南沙,马松涛,地市级,https://mp.weixin.qq.com/s/QObP1T1lebfw_bn3TLC40Q
1026,厦门自贸区,文承聪,行业,https://mp.weixin.qq.com/s/-HVNoqvTtIC4xwyjubHk2Q
2544,云浮汇,刘芳,地市级,https://mp.weixin.qq.com/s/P6VjMSMTMxd2BMzu0dvIJw
252,横琴在线,刘楚逸,地市级,https://mp.weixin.qq.com/s/DiShy1sXRNK3ieW6SvC3xQ
1006,把建筑工业化,杨晓晖,行业,https://mp.weixin.qq.com/s/Q0LBlT_wm0dHrC0Z6T5Izw
734,富力天海湾业主汇,丁高洁,行业,https://mp.weixin.qq.com/s/VLTnQjXur87YthyrcBaZkg
56,海南日报,王吉,省部级,https://mp.weixin.qq.com/s/xIVVx7OrQKa07c-pV2UGHw
1227,知识城通,丁高洁,地市级,https://mp.weixin.qq.com/s/745VILy1_E3RTujDeYPGrg
1856,陕西视窗,陈志诚,省部级,http://www.sx126.net/news/202430460484.html
1619,厦门发改委,文承聪,地市级,https://mp.weixin.qq.com/s/JeUfrAX9fmxgdMe9hjBK7Q
736,绿圈,姚瑞哲,行业,https://mp.weixin.qq.com/s/BQrhYf74Z7c_1utJctNwBw
1656,中国建设网,邓讷,中央级,http://cnjianshe.com.cn/info/0H220242024.html
286,数智体育,丁高洁,行业,https://mp.weixin.qq.com/s/17lPP02nd7LsNyuBXtz0tg
257,今日南山,"刁琢
安琼",地市级,https://mp.weixin.qq.com/s/Jandith69vOVrmzBzMH-sA
254,南山街道志愿者联合会,"安琼
宋耀明",地市级,https://mp.weixin.qq.com/s/jdfROnlPmUW0zpu2brWN7A
1253,出彩黄埔,覃春晖,地市级,https://mp.weixin.qq.com/s/r6IM-_O9iVvQKLwLTwvaQw
711,广州南沙产业园管理局,姚瑞哲,地市级,https://mp.weixin.qq.com/s/rF_2QQA4NbEYpgRMaLkfVQ
1631,焦辰说旅游,文承聪,行业,https://mp.weixin.qq.com/s/x_rwcQHNlhviVGugPcJ0dg
2034,中建装饰绿创科技,丁高洁,地市级,https://mp.weixin.qq.com/s/9QcGEvzIOYc3S8WHeGUWj
1216,中国高新区杂志社,覃春晖,地市级,https://mp.weixin.qq.com/s/UwP651GFHFDEGBuEAKeC9w
2528,梅州微通网络,廖继红,地市级,https://mp.weixin.qq.com/s/KWnhPIV0nxiBklF04AQfwg
1524,海南公共频道,韩霞飞,省部级,https://mp.weixin.qq.com/s/-Zg3srSjA2_w512stzwCsw
1286,梅州电台交通广播,伍学铁,地市级,https://mp.weixin.qq.com/s/YbaF5CRsfkcFBP7WTXVV1Q
704,广州南沙发布,丁高洁,地市级,https://mp.weixin.qq.com/s/7rVYe3a2_RDIm-FSUPqAoA
1583,这里是儋州,韩霞飞,地市级,https://mp.weixin.qq.com/s/I_0f2VE_ZamenNQVdg7A6g
2545,崇左全攻略,刘芳,地市级,https://mp.weixin.qq.com/s/YWwWKxgYByVIl2giGEhgZg
1243,萝岗香雪网,覃春晖,地市级,https://mp.weixin.qq.com/s/zf8xJLCOKgy21paQau18DQ
1229,临空经济研究中心,杨晓晖,地市级,https://mp.weixin.qq.com/s/MDRdEFWSV5Pfc8xRm1i-9Q
1236,黄埔生活汇,丁高洁,地市级,https://mp.weixin.qq.com/s/wRzL_47bBtDQk78HOdeUhg
701,南沙遇见,姚瑞哲,地市级,https://mp.weixin.qq.com/s/j_nbCDm3mrfT81qqEvaMlw
999,工程新规范图集,杨晓晖,行业,https://mp.weixin.qq.com/s/M9wTmg1zPsp-UtTodsGbQw
1242,黄埔微生活,覃春晖,地市级,https://mp.weixin.qq.com/s/myTPPTN6wtqhz-bwmSYaRw
1605,厦门市社会组织总会,文承聪,地市级,https://mp.weixin.qq.com/s/IRlLr6veLxfeoTEFbqJj8g
1018,宝通门业,王亚坤,行业,https://mp.weixin.qq.com/s/9aJRfseMQhAfxp3jIrVltA
1376,汇合供应链,王亚坤,行业,https://mp.weixin.qq.com/s/tr_WtPNtpPMPp3DXoQ-eQA
1233,看黄埔,丁高洁,地市级,https://mp.weixin.qq.com/s/GlFsic8SKd6bb33zU9yrsA
1232,黄埔生活汇,丁高洁,地市级,https://mp.weixin.qq.com/s/F9wyGxd0yDDTlExCwRSAFA
1338,GBA湾区资讯站,杨晓晖,行业,https://mp.weixin.qq.com/s/YYrSvGOcFj2SaYLUjFDBIQ
961,爱大鹏,张泽钲,地市级,https://mp.weixin.qq.com/s/jutYGiJWE7q4aw5dnyjJww
1019,一吾一实,王亚坤,行业,https://mp.weixin.qq.com/s/4Vo74D2FKuPYncjqID6i5A
712,建筑资质助手,姚瑞哲,地市级,https://mp.weixin.qq.com/s/HNdfCnwCZJWjg9rDygri-Q
1075,中国品牌新闻网,邓讷,中央级,http://www.ppxw.net/kuaixun/20241120/4446.html
2660,中国建设网,邓讷,中央级,http://cnjianshe.com.cn/info/0Z920542024.html
696,活在南沙,丁高洁,地市级,https://mp.weixin.qq.com/s/8jZ2vR24onlXrEvDFs8v6w
1024,业翔民安,文承聪,行业,https://mp.weixin.qq.com/s/QlLoRYXSswaiXnM880n_uA
400,南海发布,丁高洁,省部级,https://mp.weixin.qq.com/s/Qjx1wp-kFV8LlgD7-Gc_nQ
1028,业翔民安,文承聪,行业,https://mp.weixin.qq.com/s/q4Iv0_LzBeo0eCNlPiiI8g
721,深圳国资,"宋耀明
安琼",地市级,https://mp.weixin.qq.com/s/6UWwKMUEFSa4E-3ZkRg9ZA
2572,廉洁翔安,文承聪,地市级,https://mp.weixin.qq.com/s/jZbiRcJEaXkaijn34lmSbQ
788,中国品牌新闻网,朱莹、邓讷,中央级,http://www.ppxw.net/kuaixun/20241129/4458.html
1245,湾区高楼迷,覃春晖,地市级,https://mp.weixin.qq.com/s/E45om76n80iMAm_HiUwHNA
55,海南国资,邓讷,省部级,https://mp.weixin.qq.com/s/nPKHk6_GNgIFnqSvOFKQXg
1244,羊城纵览,覃春晖,地市级,https://mp.weixin.qq.com/s/cdfVMUVW7sYgmlWcJIlZeQ
238,青春白云,丁高洁,地市级,https://mp.weixin.qq.com/s/tokO6x-Ui31p5lAS9v8aOA
733,房地产导刊,姚瑞哲,行业,https://mp.weixin.qq.com/s/7XEPls-a_MftzwPPhcB_0A
938,知识城通,丁高洁,地市级,https://mp.weixin.qq.com/s/SRaDw2NDRCvcefVRi6fo5A
239,广州市南沙文化会,马松涛,地市级,https://mp.weixin.qq.com/s/hH4IUb9pelAM_ZDVf7DN3g
958,爱大鹏,张泽钲,地市级,https://mp.weixin.qq.com/s/cGBobjzourUdMBd6wJU8Gg
1533,广东环保产业,广东省环境保护产业协会,省部级,https://mp.weixin.qq.com/s/oY88MPEYcFQE9THvU_9suQ
1022,英雄三岛,文承聪,行业,https://mp.weixin.qq.com/s/BA9RzmLMsFjNHbHObYsCdg
1280,TunnelExpo 地下工程与隧道展,伍学铁,行业,https://mp.weixin.qq.com/s/tsIKxgrZ6nnrqruYdrXKhQ
529,房天下,丁高洁,地市级,https://mp.weixin.qq.com/s/8UrsoZ9fHMaokXlTccwnsw
618,南方都市报,姚瑞哲,省部级,https://mp.weixin.qq.com/s/oC5Zu2ip5iH-NO4CyMvJuw
2018,广州房管家,廖文斌,地市级,https://news.fang.com/open/50617739.html
1403,天下翔安,文承聪,行业,https://mp.weixin.qq.com/s/BPviXmRQfkci_XzsUgHtgg
2060,广电新兴产业园,沈芳霞,地市级,https://mp.weixin.qq.com/s/1A2x4BuLmFIr5mqn-ruFnw
577,翔心筑新,文承聪,行业,https://mp.weixin.qq.com/s/CgyRRfySmOws925FWzajRg
541,中山日报,马松涛,地市级,https://mp.weixin.qq.com/s/KZg_e422ExjBqi21knca3g
1331,广州空港发布,杨晓晖,行业,https://mp.weixin.qq.com/s/9szoCO9Ny0XPiY9OH0nyNw
2530,微道乐从,程涛玲,地市级,https://mp.weixin.qq.com/s/LDmynrj1kgJRCxY26DI6EQ
1371,CSGKC发展观察者,姚瑞哲,行业,https://mp.weixin.qq.com/s/XhsXFJcEc1fz27DUYszTLg
1347,施工企业之窗,陈荣君,行业,https://mp.weixin.qq.com/s/gb2zFaAsbO05UU1vjSqz6g
1021,国机陆原,王亚坤,行业,https://mp.weixin.qq.com/s/RH1xf9XN6MGsfx1KeYKTAQ
750,中国交通报,杨晓晖,中央级,https://mp.weixin.qq.com/s/Lag7MDham-c0ecK8hD33ew
526,佛山发布,丁高洁,地市级,https://mp.weixin.qq.com/s/biiBi6BybHXfe_y11sTbNw
657,见道Seetao,赵琥珀,省部级,https://mp.weixin.qq.com/s/Q-3eULy57hRBeLgkeBU2og
2253,人民日报,白占宝,中央级,https://www.peopleapp.com/column/30046815253-500005806348
1646,中国建设网,邓讷,中央级,http://cnjianshe.com.cn/info/0H220252024.html
1385,英雄三岛,文承聪,行业,https://mp.weixin.qq.com/s/dQZvG8C-yr1IcIsfPUFQLQ
738,广州市建筑业联合会,欧贻杰,行业,https://mp.weixin.qq.com/s?__biz=MzI4NTEzNjE2MQ==&mid=2247541550&idx=2&sn=d643e572ae061f7e1bb890b650eff68a&chksm=ebf2a760dc852e76ca54ab34619d83a59b8506000e92054f32a76d3eb53d6cf0d53957a5f1a8&scene=27
1332,广州基建房产观察,李杰,行业,https://mp.weixin.qq.com/s/eOYAtXgfSpsw2Uhodt7O4A
